inventory_id,item_id,quantity,type
6ea5694f-9671-4b92-a2ef-5b61c0eea2de,24dde7e5-fd94-4674-93c7-86ea3b16b0b8,92371,Bread - Kimel Stick Poly
c899aaf2-64e9-4f05-8eb2-f4595dcf0640,64123839-c762-4dd2-80fa-4221f2359739,12902,Pepper - Green
b3b61f37-f10c-45a9-9668-f99869111139,08d5e6bf-8375-45b3-8256-cbbcee90e4f8,25039,Garbag Bags - Black
8c6f0f4f-46dc-4993-98b4-5536123b1609,a35a129e-8726-41a3-a33a-85bbefbc6231,41863,Wine - Ruffino Chianti Classico
b930d735-8648-4ca2-936b-91655085bc5a,d347cf9c-b50e-4b7e-9128-192dcde61d59,16954,Muffin - Blueberry Individual
97af6434-e00f-4722-901d-6013293d2c97,0e4acb36-f8a0-45da-bb79-defdf7c14d08,53139,Wine - Beaujolais Villages
edb2c146-769d-473e-9c3e-5c7835dd93ac,d6e4f989-e940-4872-838c-abf4acc8d2bf,24985,Olive - Spread Tapenade
666bd772-2979-43c2-9f4a-47a8ca6ae303,4e92f772-0725-40fc-8d6d-4dc211b05999,38978,Wheat - Soft Kernal Of Wheat
90abcb7d-14e2-41d7-b14b-82a0e06d8348,cc907d9a-81b4-4dde-be21-f9827e89abff,73691,"Bread - Roll, Canadian Dinner"
5068df75-de19-438c-859b-8cbeb438c13a,1581f619-5b65-4356-a8fc-081196bb9528,86034,Cup - 4oz Translucent
8482abcd-49f2-4475-bec4-d29608d92ef1,2d2f5346-ea0f-4a82-81fd-4d690221b088,56673,Orange - Tangerine
196591fd-ee24-49d3-92b4-af7d6b228284,4b45f20b-80ae-44a8-9198-14cc322ee38f,82811,Pastry - Plain Baked Croissant
2f735c48-2615-4144-9740-13aac69f64e5,b315b173-d91b-4f29-8099-eff3844dd443,23669,Wasabi Powder
4fcc876d-5a2e-4685-b085-10f8e5ee9f55,5746aa09-079f-4e6b-b585-1ce0a5231f29,60892,Longos - Lasagna Beef
f4d4f9f8-cc37-4803-84b9-e666fd27a1c2,335e0c56-6f38-4429-9c72-df47278c772a,36778,Juice - Mango
e867078c-5304-4b18-acc7-a69c86937dd1,7948c510-a93d-4f3e-9032-144b61e847e8,16195,Cloves - Ground
9bcc9fdc-1525-458a-a8a3-c8c8f6e67aba,8f4b505d-6385-46fe-b75b-8b141796f0fd,46557,"Rice Pilaf, Dry,package"
c08f71f6-8de4-47c0-aaf7-678e79b49913,3df2b449-5758-4fd2-be5c-dab7a74f124a,52606,Wasabi Powder
82d2bc41-86f8-4bda-adf3-ecf6c0f4fe8c,accbceb0-303c-4613-8a56-77bca0d5e1fc,34854,Food Colouring - Green
35814579-ca14-4759-9a38-66b61482d461,5159f369-8a5a-4ac0-a410-9d0edf729f2c,79775,V8 - Tropical Blend
a641085b-88cf-4b57-9e7a-c929de7abd8b,f24f6fd2-dc44-4b84-aeb7-c7d4e74d642e,8861,Sauerkraut
bc7ecac3-cd07-4590-8ef0-e76eca65fd22,1ddee5b4-93c1-4aa9-bf17-4e17f5432b40,54293,Oil - Peanut
68bdbf4a-98b1-431f-a5dc-7354ecf994c5,71900acd-e2d4-4be9-9477-0f4ba7d07838,48507,Bread - Olive Dinner Roll
d2de3ad5-6b77-4773-b4fa-10ead6894102,ad70893b-3005-4b54-a836-05e0ce5e21b1,5389,Puff Pastry - Slab
04b40f68-d147-434a-a9c6-35c13430f5f1,d20c1cfb-afa3-4013-971a-3f8590fe40c1,73033,Olive - Spread Tapenade
0f38bfb4-7e51-4a8a-98ba-873e1abf9140,371d2410-6664-4bba-b4d0-4b322c014ec8,85678,Cleaner - Comet
b16248c2-9135-4ecc-bf89-cc25819f5ed2,60073a23-7577-41e4-81be-4de0952b2c43,99271,Wine - George Duboeuf Rose
f58677ec-1702-4899-8d5b-5c5fb9387c14,06ca2527-306f-4a65-a9e9-aec7a4ccceda,85615,Lady Fingers
9b8150d9-3d1a-4e7b-95a3-f996aef520ad,58cf1593-fa2f-4e35-8194-ffdc61ec082a,55993,Cheese - Roquefort Pappillon
9ab532bf-c7a5-4975-91aa-78a4672c3bf1,2ad9ccff-f38d-4f36-b7ad-95c73f9635c8,6749,"Oil - Olive, Extra Virgin"
3ba649e5-87f5-4dc5-b516-7c41c48655ce,b4c73522-02c0-4b96-b549-d8be67607c71,23344,Table Cloth 54x72 White
b9e3386e-3a83-48c4-8388-d7d9aaf75fa3,99a94200-b2dd-402a-ac0c-e5e8979374cc,46675,Bread - Wheat Baguette
3704f275-8a74-4d66-9132-e3d0f63ad133,a9a83a4e-ada7-4215-b03c-f2893dd46802,36477,Sultanas
63f33e7b-ef1b-47f3-a2bb-9d4b97545598,e74ff0f8-6870-4190-a58e-f3188a826a47,33226,Bread - Petit Baguette
161b88d7-08b7-49d7-92a2-6f114b543ef1,b2ce47c9-554b-4b2e-af35-2da87dc1c481,15688,Extract Vanilla Pure
82fd79db-80e5-48a8-bd10-1efb49d42ba7,4ee32059-02fe-492e-82d7-05d878439220,77731,"Pasta - Spaghetti, Dry"
15edb15c-a2fc-4ba4-9e0e-552b49572dfc,a58c448c-d122-43b7-9a3c-f91553d15791,77211,Chocolate - Dark Callets
5ea3caad-68b5-426c-889e-914e889546d0,cba8710b-727b-4b1e-b186-600be8fe9bc8,24011,Nantucket Orange Juice
357f5a14-9edb-42ad-afcd-053aaf6b72b3,6f61096c-710c-4b34-b3f1-406c1db1f807,31768,Veal - Heart
b292886d-80de-4c34-924f-ec12c6c8a611,3531bedf-f477-4580-8f4f-586b4049c363,10785,Butter - Unsalted
542f6b60-3217-4fd5-b302-bd3a7544c35c,7a6acc94-a8f3-419f-9310-a5a8d0818345,89235,Longos - Chicken Caeser Salad
8e27b3cc-c59b-4bf8-8228-eeb334f7b98d,f9af5ee4-ae4c-4bb7-86e2-7b7646c494f7,70094,"Lemonade - Black Cherry, 591 Ml"
e8ae2b79-7549-4884-aba2-40c1cd03934f,b33b1104-adeb-43ab-a9f7-fdba1e026aee,25934,Truffle Cups Green
3f42af5e-3460-4a42-a545-c7ad4f1cc9f8,9d960a4c-7fce-41ee-8793-96b04b1daf96,76211,Huck White Towels
de0d88a5-db41-4347-b22f-19a85d36376d,fcffbf67-bc36-4de0-9bb5-0c70d413ceba,32313,"Bread - White, Sliced"
720330bd-b6fe-47a1-a259-495d45ad574e,71931eda-755c-46de-9342-8b15b8c1be6e,40855,Coffee - Decafenated
f0f58c75-b055-4267-818c-7265d6793071,d05867f5-f372-44ac-b6ff-5e3b16266294,67664,Coffee - Hazelnut Cream
fd98a071-718e-4eb7-8e52-f9d3fcb7bf33,19b38f7e-0265-43c2-923a-f3a7e8ae9950,288,Dried Apple
671b1d27-c1d2-44fe-8c37-13f9aed7a3d4,d8449d9d-eedc-4a00-8cf1-305238776eb3,7444,Curry Paste - Green Masala
8656ed1d-a0b8-462a-b0be-dfc520c7075d,45d7506f-6b13-42b2-9d2d-19ebf7f7437c,73126,Hipnotiq Liquor
46282668-83fd-41e0-92a4-7d792b115ca9,d2278782-0303-4f0c-a591-763e21b18a6d,73586,Bread - Multigrain Oval
83d4eaf6-a864-4526-8540-d69d417bf5a3,e7169cc4-aedc-4c9a-bd1c-2b7274b56b85,17417,Rosemary - Fresh
2130b279-f9bd-400e-bd75-f34684da7258,ff44715e-755c-4009-a189-44158cd1a5f8,91408,Bread - White Mini Epi
99f0c433-cd77-4a4d-bca0-4bc2fcea50ed,7a34fa6a-dc15-4426-b62f-ac2c1418d6df,52288,Icecream Cone - Areo Chocolate
8bac960b-885d-4740-8dcf-51fd5f62a89d,1dfca858-5b35-4902-b8cd-90431a1daf36,35355,Wine - Tribal Sauvignon
fdfd4709-2cd5-41a8-9b00-270c95294b83,24f8b624-09fa-4328-baa1-86973459a39b,34942,Flour - Chickpea
e4ab01bc-e6ce-474d-acb2-9fe20e883fc0,a0ed5cf7-6cf2-4819-a50e-aa14861f2d02,39625,Campari
2a500cce-1030-40b1-a2b6-2727142671d2,7e9ef736-3f32-405e-9f3b-7be2321ec123,3370,Pail With Metal Handle 16l White
e1383b67-38f1-4e79-8fb8-5b3afb62e74c,18e9cb13-0e3a-4fbc-b11c-821aeb0220ae,49570,Beef - Short Ribs
0e2208e0-3df3-4fe0-a19b-372b54a9dabb,64d7d467-eb93-43dd-bba2-dc22cf33cd30,84504,Duck - Whole
926e4630-af1e-40b0-b6c9-74eb153e2225,ad407e1d-6b4c-4c53-b932-116614602e43,88685,Bread Base - Gold Formel
ab8a42ae-e65e-4e34-98ef-016d5abecee6,fb97735e-a255-4e3c-a14d-c1e5b8fee252,49296,Sprouts - Onion
c908a7f5-6b96-4e70-bb63-37f9cb53ffdf,87330dbc-6701-4fcf-a11d-413424c1e19a,13390,Veal - Ground
a46b6376-e9fa-4a52-a70b-21aabcb367f8,b29bc4eb-8d82-4ab5-ba5b-0278a340e9ce,10457,Island Oasis - Peach Daiquiri
1bb5f8ce-b013-44be-9b60-bfbbee7e3e4f,0e2dc2b3-d5dd-4463-968f-5bb58f81f917,2676,Kellogs Raisan Bran Bars
dfbf0568-1a35-4d97-b3d8-f25b840aee9a,b697dcc3-3b42-4367-ae9a-9e5edf195c8a,49422,Coconut - Whole
edc6bd73-26d6-4ffb-ab60-9e9e63066405,77b29d16-4c97-4a40-adb4-a4698f0a0a79,25013,Oregano - Fresh
f180d3a3-f4fe-4cf5-8a0e-ecf76c2d0016,28f5b495-d1d8-4576-bd79-e74f777565e2,7861,Hagen Daza - Dk Choocolate
64de39a1-4018-48bc-9025-2825d6da7ea2,fb4a7fda-5dcc-4972-9794-604e05628dec,62733,"Nut - Walnut, Pieces"
37c6a854-f0a1-403c-aa05-9f3fdbae7a65,8195b5cc-166a-4a4c-9948-ae590d820bc9,9337,"Jam - Blackberry, 20 Ml Jar"
14cd7953-e704-4e19-8f50-f5cc24b67feb,8773bdbf-6307-4b6f-b1cc-9dcf66852c94,74588,Grouper - Fresh
c7b8ff92-3d4c-4c0f-a19d-e609bae3b49f,61574bbe-c94d-4ee5-b354-2bc9bfd0fb02,27509,Wine - Soave Folonari
6b73fc79-896b-452a-81e5-4e1a4b6ff676,a04539c6-30e8-484a-98d7-2a2b354244b4,11060,Pork - Smoked Back Bacon
dc097b3d-e071-4e73-b3bc-ce60a0d1ed67,97c90ea0-0e45-44e6-ab12-81b5d3e13516,26172,Hot Chocolate - Individual
bee8a8b3-9ed5-436c-869f-52592ad0327e,cd0e0743-4b63-48f1-a4fa-8f9447697558,65805,Chocolate - Compound Coating
a19f5cad-a0cb-403d-bcdb-2529f41ecd6d,91807e38-9c73-4dbc-a897-99d537ad1c05,64375,Bamboo Shoots - Sliced
3155e15d-2d18-414b-af1e-e4acf382fe57,185ff7de-dab8-4bd4-850f-cbd509544308,84579,Wine - Masi Valpolocell
02a212a3-a6d3-467b-93ec-a80ed421d1ff,472986bd-13bd-4078-8160-e35162ca9b45,91494,Muffin - Blueberry Individual
abf3c696-77b8-49d1-83a2-cda349bad6c8,cbc0ccd0-7683-462b-ade0-213d2d2005e3,2616,Dr. Pepper - 355ml
dfebc19b-4cfe-48be-988c-038f8d2408f5,c4bade76-0810-4cb2-af66-81ad1b80892e,25206,Magnotta Bel Paese Red
5499e9ca-af61-4d1f-8d12-4b672e64ec35,63c6d988-d12d-47b0-8b63-8adbbb2c3c27,71623,Duck - Whole
7763f80d-ad36-4ca4-9057-892a1cdef3ed,4466f6e8-ce03-425a-bc11-5a73a5c3134f,81097,Squash - Acorn
690d1be0-7b97-4dc8-885a-cf3cedfb7cfe,a26ec7ec-22a5-45e4-bef1-f31a233b4af2,17118,"Tomatoes - Plum, Canned"
b12124d8-5f4e-4049-b2f8-f59c4396950f,628a9596-4b79-4a4f-91ac-7044b6dcbdee,8503,Juice Peach Nectar
a5ff808b-7518-463d-baab-54067a6f0438,19414bbc-4b76-4ede-8b35-c8b92e1a9ad5,84,Sprite - 355 Ml
c1ab0cc9-6d7a-4228-b1be-05d057b936c2,d626eae3-864c-4693-9258-fce0455a166b,47145,Veal - Nuckle
80c7d86c-c7fa-4711-b92c-e01b50517f6f,53d6300b-5f15-4c3f-97bd-88e137171a70,38570,Compound - Rum
7740ce38-9a22-4c3b-81c4-9a10fdd275d9,2ad9ccda-860a-476f-8410-99ee636e2fa6,54733,Flavouring - Orange
3d923139-41f2-419a-a880-d492638e10e4,ab3f6b0f-df32-426f-b5e4-e5afab4632c4,91723,Rice - Aborio
20a6d323-e0ff-4e23-ae86-48d266ebac8c,553f1873-df10-4698-98e6-9a1e0f7091c1,74163,Cookies - Englishbay Chochip
6ad22d6a-fdf0-4027-b392-6c31690a88cd,144a33e1-a2f8-4251-a68c-11cba102da46,87312,"Vodka - Lemon, Absolut"
c6481a87-a38c-4714-8851-1d68c1410175,cee77ac8-e2b0-4db2-a634-f80ca6047000,27974,Chicken Thigh - Bone Out
2c1d5fa0-cf6c-40a7-aeb7-729951349d6a,93c1b20b-c92c-4e3e-9d52-128be131e049,40486,Wine - Alicanca Vinho Verde
0b4020d7-ebfd-4197-8b59-c615b7a017c6,f15d7326-ff66-41f4-a6b3-f002f6bff8ae,83440,Stainless Steel Cleaner Vision
5c0363e8-1d8d-48e9-9125-f3402c7aeacd,d473be8b-1902-4939-8a20-6ba315280fb2,54445,Pasta - Agnolotti - Butternut
81e73131-8e4e-4d5f-ac5d-910ed8ee4e7c,30ff9f0e-d997-4cfd-9faa-545306e29df0,78301,Hot Choc Vending
3262d32e-d679-43e5-95a8-8fff47a00f14,0e1bfffe-e842-4e28-9a43-e0e65d824a9d,94865,Rice Wine - Aji Mirin
bab09cef-664c-4216-9beb-e9232359db3c,7dbe5a00-d1b1-4169-9a61-518684987f3a,46160,Wine - Magnotta - Belpaese
87eb52d4-2ca1-4728-b49b-b637716d384a,c5522400-74db-401b-b296-46d52bffac49,92882,Mustard - Individual Pkg
e9919161-ba4d-4109-8619-5e49af928f8c,89331fbf-ea9e-46a3-8a15-262937b708ba,64035,Puree - Passion Fruit
45d85c25-0a1c-4e1f-9129-def7eb350c26,0f86e91a-8013-4ed3-a507-0c43b49b40d7,24726,Bread - Italian Sesame Poly
b1746cd8-63b8-4af8-b343-366e75726759,3492a205-cce2-4b80-b230-2a2ce6f8a4e2,14347,"Juice - Tomato, 10 Oz"
b00f775b-b683-4025-bf47-2ba57c5724df,5ffb1455-2886-471c-a7fb-5069d3bc6912,39769,Spring Roll Wrappers
5ea7fd9c-b34c-4fab-b995-c42930ca3d42,8ffed4a9-e55c-4b01-b75c-e6a7c8a94263,8048,Ginsing - Fresh
2b0c584f-f16d-4cd7-b413-7d2bf270d7e4,d1bdf0ca-09f4-4e0c-a2c7-da220853e385,78980,Bread - Italian Corn Meal Poly
9174c7bc-edf5-4a8f-9b92-758bf270177d,0c39fff6-83d9-4e2b-be24-6ebdfcdc151a,94848,Scallop - St. Jaques
fe54beed-ed18-4730-946d-2411e4cc0934,509b44ca-6fb6-409c-8d79-d5c9a986e7d2,73147,Muffin Batt - Carrot Spice
d2ae2ed7-c737-4c7b-8324-aa50f2150c6d,cc285264-43f7-4aac-971a-93d69694586f,4859,Aromat Spice / Seasoning
58073cd2-9485-4cd2-acfe-275a9af3ed09,0fb150ac-cdc0-492b-9377-caca04d36eb5,76045,Pie Filling - Pumpkin
ada2f08a-4e42-4088-92dc-4109269b099b,d0b46152-5e87-41c0-8e76-ca876c325938,72388,Pepper - Pablano
7df8f893-9ff8-4118-b176-5ff4f305c798,bb256594-9afc-4c1d-96eb-e673d86eb91b,2756,"Coke - Classic, 355 Ml"
64697c9e-5243-4cf7-89ae-4f05d97d0053,9b327093-2050-4711-886d-35f60f1feb14,78349,Cookie Trail Mix
55fadbb4-6e03-43b1-8b3f-f83c9da9829c,6f86ef85-9175-4cfd-b80f-6a119cbecba2,31709,"Pasta - Shells, Medium, Dry"
50c43169-a8de-4149-b6bc-6ec2c3a76b12,0f3a8030-3e68-43ae-8c62-6d6633c0838f,78419,Wine - Magnotta - Belpaese
844bc4db-6bef-44f0-9b77-44a5ece5f6ca,c5ae4d67-d67c-4b4b-a25c-bebd4f2b080b,90943,Cornstarch
9a6e0b4c-81d1-4432-bc71-5654122a0321,d215ad93-5509-4bc8-88fc-6233f76418e5,62884,Wine - Vidal Icewine Magnotta
073dc71e-0d6a-4d58-b840-08d1a329390a,cb5de41e-de21-4827-a478-95bf554ff99f,60403,Snapple Raspberry Tea
657bbc4d-ca68-4aae-9f53-9237e43b5649,32542713-ae33-4a4d-871c-545bae6265ea,55197,Eggs - Extra Large
3fcd5c17-db68-4e62-add8-3a14ba1fc146,33c1094a-a40d-4370-ba4e-aeeba19e8fa7,72789,"Crab - Blue, Frozen"
f3f3817f-bcd3-404d-94a9-cd97424a7c4b,395b82fe-ab01-4d33-8ef5-c07490653eee,46302,Calypso - Black Cherry Lemonade
f9e57552-4e08-42c7-bb90-9a6a7655bebd,e7e89ef0-d10e-446e-b3d7-5f29ea089769,10719,"Rum - Dark, Bacardi, Black"
39f6a397-b094-48d4-894f-ee4c735dddfe,75fdacba-60e2-473c-ba2e-3d00c3acfe1f,42856,Shortbread - Cookie Crumbs
64f3b0e5-659f-41fb-894c-f6ac833b5fd1,d65d4ac5-6fa8-47b8-a8bf-4008ff89a227,91471,Irish Cream - Baileys
f992d8a8-d705-4ca8-a1df-87b074f607b4,db7b9c8f-ac45-4593-973e-37c845b7f99c,86885,Sprouts - China Rose
6f6e6801-ec11-4bf9-9aa6-5d0dc9588791,1dc2756b-66f9-4731-a1ba-2f8b815a21ac,21594,Banana
6532817f-4e91-42e5-9ee4-e6dded277269,fb005759-77c2-4231-891f-764a63e2d12f,84204,Wine - Black Tower Qr
bf95a0d3-4235-4574-a4c1-39583f1022ac,6701bacc-2f6a-4307-b550-70505ac4421e,16291,Potatoes - Idaho 80 Count
21b59b72-66a2-4769-bc63-be626a4408a8,126f84db-2b1c-4421-9ecf-3993b01f86c0,22368,Sauce - Oyster
0400f8f6-1a94-439e-9195-4eb5b94362b4,e2e2af2f-0e77-45b5-a3ee-56460a56a87c,83257,Muffin Mix - Banana Nut
63b3ec3e-e587-4ecd-ab51-90df7840fa0c,60016e01-d509-480a-abfd-a5b86a50b86e,73221,Cheese - Gouda
7a6b9b4f-0cd9-4da2-9e70-9e79d4efc818,2c7cd3ae-5ee5-4a7d-98b3-3a61c651e3e7,17381,Table Cloth 91x91 Colour
39a0a3df-a31f-4b18-85c2-79dd5093f2de,91461cfe-34ce-48c4-b5b8-eb2b9bfb6495,52053,Pizza Pizza Dough
6157aae0-0142-404f-a56a-77e7c2eeaaf3,2eef588c-1470-4dcd-8170-a924d7e04735,30946,Syrup - Monin - Passion Fruit
612b77cd-38e2-4f89-8f72-aa01b2532cb8,6d0b60fe-2184-4177-829f-5a7ca41a1d72,46967,Wine - Rhine Riesling Wolf Blass
c2519501-8513-416f-ab52-a52598c42398,90ff9539-8608-4d09-97ab-593dacbef24f,16211,Swordfish Loin Portions
e0a00d45-0395-4a9d-9b36-3a0f2d61e065,bc9372f2-7c34-4141-88b6-01617f7f8932,40893,Raisin - Golden
cbb595f1-825d-4bee-818c-dc33b718331d,95ff247d-763c-483e-879e-26328accad95,58423,Teriyaki Sauce
bab537be-ce8d-45f7-9b6e-e7afd7e3e0c5,a61c7332-0fa3-4ea7-a247-adcf5fb61e34,96452,Wine - Savigny - Les - Beaune
7e6e0f4c-7ef3-470c-a8af-aff1b606c251,07ce0407-7da0-4365-a0b8-237a2881215f,88847,"Tomatoes - Diced, Canned"
b041db55-af59-4e0e-a29e-0621beafce19,37185009-bd23-44b1-92fb-cb48499d9438,32079,"Pasta - Gnocchi, Potato"
3cc2eecd-71ae-4367-a7dc-4fe7390fa7ea,d8f64ff5-8f15-4d82-8c27-2145951974a5,26586,Lotus Root
df9759d0-3701-433b-a4a8-6d799cd2cd0f,826a1863-d45c-4e20-a50c-7fd3fa9b97e0,54360,"Juice - Tomato, 10 Oz"
6981dd4c-d35a-4702-84bb-545b80749295,2508a021-2f60-4772-b4c4-03a57eb5e682,17869,Pectin
a28d6fe5-f60f-4225-a660-559433c14254,7f661bf8-f3aa-4a0a-b13d-91b677d7971b,37075,"Juice - Pineapple, 48 Oz"
6306f9e4-4713-4945-8302-21b7a3df49e8,5c5ff397-5ab1-4213-b72e-1cbf2384b1c4,68962,Sterno - Chafing Dish Fuel
51af95e0-4e1e-4de0-b643-eeff990e4cf8,7d81b95c-2169-479f-9551-34b63259b61b,35007,Jameson Irish Whiskey
56fd3e6c-3a64-4736-af1a-4805d835a8e9,e0b5503d-c356-42c8-ba8e-af93effe6178,34686,"Lemonade - Kiwi, 591 Ml"
a790228c-03bc-4d40-9d51-fdd94698fdbb,2802323b-31ef-488a-b2ad-6d3a3b807c90,53300,Soup - Campbells Chicken
dbe48dfb-64a6-471d-ae9b-957344db5c59,70b725e3-fe9a-450b-be8b-045587e62eb8,3237,"Water - Spring Water, 355 Ml"
3c70ef0d-992b-4d6d-b4bb-cc9b1e98c0d2,32554c4d-8faa-49b6-8462-1cef44750c52,83424,Taro Root
0c608b3c-1798-4292-9a64-cc6861674600,3f2aabbc-8ac6-4950-af61-0dc25e701bfd,21957,Beer - Original Organic Lager
d57537ff-a51f-4ed7-9561-468ccaec0de8,842783f4-d7a8-4084-92b3-7f9327a5741c,45551,"Soup - Campbells, Classic Chix"
c1f4a784-f7dc-4f25-91c0-cc52badd8443,414c6230-a0c9-49c0-9fbd-f4fae474f034,87362,"Bread - Roll, Italian"
222c1e71-5d39-43dc-b11e-f98c69d7af19,4e969e97-dcd7-495d-9fd2-9ebb1fcdc3c5,90490,Bouq All Italian - Primerba
bef59b94-b815-43a3-9691-6d5f3f33325c,e76f1f59-52f6-496f-9585-9d6b5b5f64e9,56430,Longos - Chicken Wings
484a0682-b5ab-427b-91d2-f981735a80df,d35fe35d-e278-4a2d-9c7b-f11b85b26090,30248,Icecream - Dstk Super Cone
ffa811e6-8604-4be3-a3c3-726262dfb1db,5b666f62-43f3-4d4e-8641-8e5ac4ab8a52,35388,"C - Plus, Orange"
abfb85de-9276-42f0-88e8-bb92c1ca1015,14701943-4e2b-42b5-ae9f-89dff3ef47ea,97633,Soup Bowl Clear 8oz92008
2130e41a-3f96-4368-8367-d376bc7bb29f,fc7a98a8-fabd-4d7a-9348-9fe6d1aa331c,30466,Wine - Gewurztraminer Pierre
45a226b7-3f82-45f9-8b74-98a41c41beff,5893e800-f7bb-4850-b75a-09594b41e64e,9591,"Lamb - Shoulder, Boneless"
bdd1f711-3c4b-4116-984b-fa2a7d946c6f,1e588e66-be4b-468b-8869-cb0264833f2c,97455,Lamb Leg - Bone - In Nz
76a89243-203f-4817-ad24-0a8cff4f2529,13efcc3c-2d53-4ea9-91c2-28e9af520fc8,86137,Bread - Bistro Sour
4b473ab9-0941-4de6-a96c-595cccadf90e,4655f6f3-702a-46c2-a1d8-10cdce364f1a,31683,Mahi Mahi
1b99fce1-59a6-4391-ade5-006fd6c484f1,f029fbb9-a424-4388-9f6f-b94925e7a856,24056,Soap - Pine Sol Floor Cleaner
c8b36183-327a-4c25-a50b-33bc3ab944c4,1167147b-e092-41dd-bd06-31c1dcc0bfa7,26006,"Wine - Red, Concha Y Toro"
298acd23-0c81-4d54-967b-4e6b4fa1b66e,ae590618-22b2-4c6a-8924-52c9a4e83b62,65513,Oil - Hazelnut
2a17049b-5c63-4a36-886d-e7d5473dcf67,5b0cdc74-41d0-4ef2-8284-496ae583a0c6,19710,"Club Soda - Schweppes, 355 Ml"
643675c3-ea52-4bb2-9767-76905b147e9b,92d54153-5ab8-445e-919e-a1d44f2057f1,36285,Mushroom Morel Fresh
fb3cbb15-d598-42f6-ab9c-b7208845c1da,fc1db2c5-0d0e-4679-a144-0a45249b87ce,21575,Tea - Lemon Green Tea
c0c53674-ea29-4ff5-b31d-dabccfc9a9ba,88e94e29-cae3-498c-a1e9-d1dc35d19532,78184,Muffin - Carrot Individual Wrap
079e8e1a-841b-4e82-bb58-286f88794f8a,e8e9dcf6-2ba0-4662-b345-06c9d9d77306,26879,Bread - Flat Bread
6da4d139-872d-4c41-a4db-00476abeda2c,ab533e6b-d5b0-4598-bc63-d14939f98c37,75521,Bread Base - Toscano
55901821-9367-46ca-9ac5-f0dd422e9b5e,21b75f17-2f52-42bd-83ba-40abfbafe7cb,28344,Triple Sec - Mcguinness
85d8cf14-3eee-49bd-b535-05ddb9500123,751ddddc-b7b1-40f9-bdd9-b2d112e25b6a,63218,Sugar - Individual Portions
f0869470-ebd1-4914-86d7-506155dea5b3,9e520811-6575-475b-8465-bc2286f4259c,39561,Cattail Hearts
64c482fe-bc84-470a-8f25-64ca4cf9fe04,50311887-27da-44c0-a61d-2c05b3b459e7,14610,Lemonade - Pineapple Passion
5c72c8db-0837-471a-ac27-b19d53d95c45,f6b93218-012e-4cc0-bd46-bf1bf1e092ff,24832,Table Cloth 54x54 White
fa6d1871-8636-4118-bbfb-d12a6aac03d8,15a2d24e-e007-4696-ab06-2c3b9390c158,70188,The Pop Shoppe Pinapple
088b6491-177e-461a-9fba-8a66802db65e,f4fc8a3d-5dee-478c-9c19-97dc72158884,51856,Wine - Two Oceans Sauvignon
9c075223-7ded-4379-ac6d-e795d967ef76,79f98ff0-e91e-4932-973e-65a5be7cf8c1,68261,Carbonated Water - White Grape
2a876dae-46a3-46a2-86d0-862d8138e4f5,9244ae96-1a57-41bb-9ecb-e242443fd5dd,83483,Artichoke - Fresh
d3f45541-5b28-4c97-a8c7-69c133a62724,1a4de3a3-24ec-4168-8571-866f129277df,72460,"Salmon - Atlantic, No Skin"
33ba63ac-2fcf-4c69-8cba-f7c81839b018,4bc71e74-3270-4418-90d1-bbb16ad6d981,39634,"Placemat - Scallop, White"
4b4ca4d6-0ad2-4643-b22a-5764dc1716dd,cce07363-809b-4648-84ed-4755c140c44b,81436,"Crab - Blue, Frozen"
b7dc5b11-ac24-445e-9895-6c0e26adc48e,d4ebd96c-cefe-43a4-86e5-bb20a8cb8e8f,88137,Sauce - Sesame Thai Dressing
52024fb5-8ba0-4d8c-add0-e8ea7ffa6fb2,ed82d6b9-49a2-47bb-9844-9cbcada112c4,6930,"Tarragon - Primerba, Paste"
ee3d5036-4841-4627-a9a6-f7f86f392675,0a4bf77e-f1e3-4331-8563-c6652b298695,81391,Milk - Condensed
f0cd111c-83f6-45a7-b36e-946f91556f2b,f3a49d37-f2b3-4648-858e-83d472fe9f8e,73934,Steam Pan - Half Size Deep
e6609b3f-d1b3-4e96-926e-d66287138792,816861ce-ee8f-46d6-8035-c14fd808bf9a,66293,"Shrimp - 16 - 20 Cooked, Peeled"
ecff2fa6-378b-4883-913e-5efb351e9373,b88aecc1-fca9-426d-8689-1250063ef549,35118,"Gingerale - Schweppes, 355 Ml"
30af9c47-e11e-4d8a-8aa8-08f2b6910d94,47b8b846-f30d-4c5b-9fd1-becb7692d071,83251,"Flour - Buckwheat, Dark"
e216abe9-37fa-409a-8323-9fa04cd28a64,968fcb99-6796-400f-8d89-310de57c0ef8,62124,Wine - Casablanca Valley
72c33264-ba67-4e0f-ab05-bc7a3961f504,6777311d-84ff-45b9-a5cc-41bdaad53216,22846,Beer - Maudite
8e06703f-2301-46b2-b347-084da49e923d,50beb506-720a-4139-9efc-50cc5788b216,55400,"Lamb - Racks, Frenched"
24308198-10de-4808-9e73-6feef60ea899,4180fc65-b591-4924-97b1-ef38b16095ac,8241,Beans - Fine
69d68db3-71f0-4179-83fc-140dddc8f27b,1bc586f8-4140-42f0-8ad1-fae8d2ecc152,64988,"Coffee - Colombian, Portioned"
00667402-a347-4ef7-8db2-41125eda318e,ab2c194d-0631-4bb4-983f-9ec1808944e8,80896,Apricots Fresh
